b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1M,2Q6L85NUTV,0.5,0004_0206Meinong_CHY096_E,Success,0.011203126721741787,0.35752775390423763,1646.0026223862228,1863.7507216615063,27541.263671875,37176.49609375,42444.39171546942,4,332.0631453694731,0.012320989560597666,0.009728391351737123,True,True,True,0.13147872686386108,-580118.875
C1M,2Q6L85NUTV,0.5,0005_0206Meinong_CHY056_E,Success,0.010318150294476943,0.3574769622342089,1756.9264391046459,1653.7825744737684,38516.9921875,25018.974609375,42444.39171546942,4,332.0631453694731,0.043078609126726675,0.03433861962391833,True,True,True,2.1992197036743164,-234043.1875
C1M,2Q6L85NUTV,0.5,0006_0206Meinong_CHY053_E,Success,0.00939491113343334,0.3573255913964532,1278.907585122074,1533.9982501276304,26399.28515625,34071.609375,42444.39171546942,4,332.0631453694731,0.0019819911746911277,0.04332560851779976,True,True,True,0.034871380776166916,-300613.84375
C1M,2Q6L85NUTV,0.5,0007_0206Meinong_CHY067_E,Success,0.006616385678617298,0.3574981435589849,1091.8468785150685,1231.9798367607914,19594.625,24471.4140625,42444.39171546942,4,332.0631453694731,0.011727182418344258,0.05209428289808988,True,True,True,0.4747914969921112,-190502.609375
C1M,2Q6L85NUTV,0.5,0008_CHICHI_CHY046-E,Success,0.011511953077780728,0.3574981435589849,1821.7750051059334,1768.28311764214,34517.1953125,35435.859375,42444.39171546942,4,332.0631453694731,0.3003916673859189,0.20502867814698686,True,True,True,21.874614715576172,-675176.1875
C1M,2Q6L85NUTV,0.5,0009_CHICHI_TCU029-E,Success,0.014005622803835778,0.3573255913964532,2220.931723599543,1692.0891850235835,46342.96484375,30070.546875,42444.39171546942,4,332.0631453694731,0.09065104259971848,0.03193706017526785,True,True,True,29.656627655029297,-1669158.5
C1M,2Q6L85NUTV,0.6,0001_CHICHI_TCU049_E,Success,0.016173762482183773,0.3574868758556975,2164.812465049787,1761.7314719707067,48351.0078125,36712.98828125,42444.39171546942,4,332.0631453694731,0.2125692448940504,0.1882036574451326,True,True,True,14.39300537109375,-1184344.25
C1M,2Q6L85NUTV,0.6,0002_CHICHI_TCU051_E,Success,0.01836850720920106,0.3574868758556975,2901.3335952925404,2998.875514755212,39812.94921875,47187.19140625,42444.39171546942,4,332.0631453694731,2.2934096841343696,0.3060762859857282,True,True,True,173.26715087890625,-2130073.75
C1M,2Q6L85NUTV,0.6,0003_0331Hualian_TCU095_E,Success,0.014023210235253096,0.3574868758556975,2132.395906679618,1652.3437478854667,44045.47265625,37481.68359375,42444.39171546942,4,332.0631453694731,0.043694513660950375,0.05973094879826767,True,True,True,8.385527610778809,-641067.375
C1M,2Q6L85NUTV,0.6,0004_0206Meinong_CHY096_E,Success,0.01561769713671544,0.357648454292715,1992.3774533197898,2462.488436775441,29501.111328125,48651.46875,42444.39171546942,4,332.0631453694731,0.16444305074250876,0.04243334953745358,True,True,True,0.007782071828842163,-1055036.0
C1M,2Q6L85NUTV,0.6,0005_0206Meinong_CHY056_E,Success,0.013914179300517127,0.35766775938154594,2061.7369150788645,1988.3634163222853,46237.53515625,29652.998046875,42444.39171546942,4,332.0631453694731,0.5146030988154243,0.279840981845771,True,True,True,5.305428981781006,-288122.78125
C1M,2Q6L85NUTV,0.6,0006_0206Meinong_CHY053_E,Success,0.012236901521238073,0.35739286317945856,1709.9219200462705,1977.1215168857834,32554.55859375,39968.00390625,42444.39171546942,4,332.0631453694731,0.06398702657618979,0.11935218420964011,True,True,True,0.08154251426458359,-638610.0625
