b_type,b_id,pga,gm,status,max_idr,T1,max_acc_x,max_acc_z,max_bs_x,max_bs_z,total_weight,n_floors,floor_h,max_resid_x,max_resid_z,has_abs_accel,has_energy,has_residual,energy_ke_final,energy_win_final
C1H,2X5JQ679DG,1.2,0002_CHICHI_TCU051_E,Success,0.04226424843314085,0.6197403838470374,2998.597343960926,3111.2719178400316,308421.90625,346081.875,377462.31102117646,8,333.9509803921569,4.939220985155244,5.903577194610923,True,True,True,7831.77783203125,-153786304.0
C1H,2X5JQ679DG,1.2,0003_0331Hualian_TCU095_E,Success,0.025295969034118595,0.6197403838470374,2820.126681576453,1924.7063442431722,334535.96875,300788.625,377462.31102117646,8,333.9509803921569,1.4927299815694943,0.11173577958983283,True,True,True,94946.3046875,-54533776.0
C1H,2X5JQ679DG,1.2,0005_0206Meinong_CHY056_E,Success,0.05012645519177584,0.6198594426689842,2448.0495776188795,3160.5105775166426,309623.3125,352593.5625,377462.31102117646,8,333.9509803921569,2.1662312538232253,0.2502744420279599,True,True,True,2449.514404296875,-71514400.0
C1H,2X5JQ679DG,1.2,0007_0206Meinong_CHY067_E,Success,0.06759606872417667,0.6199174127364333,2050.05569522543,1963.1446616649835,327789.65625,233280.71875,377462.31102117646,8,333.9509803921569,22.250569879807035,18.219705106079953,True,True,True,2010.8416748046875,-48464184.0
C1H,2X5JQ679DG,1.2,0008_CHICHI_CHY046-E,Success,0.045528624117459254,0.6199174127364333,2404.5237977612956,2851.7203234087083,320208.4375,370449.40625,377462.31102117646,8,333.9509803921569,5.953127817763718,3.660287285925376,True,True,True,1710.1236572265625,-128024704.0
C1H,2X5JQ679DG,1.2,0009_CHICHI_TCU029-E,Success,0.04279373305701858,0.6198025439886536,2508.2254024750046,2952.6170804390676,271924.25,320655.1875,377462.31102117646,8,333.9509803921569,3.2664108287504168,0.5578763651169178,True,True,True,26335.31640625,-104254552.0
C1H,2X5JQ679DG,1.3,0001_CHICHI_TCU049_E,Success,0.028783458065439953,0.6197717611073752,2147.5618603818107,2591.952947568498,317773.34375,328328.84375,377462.31102117646,8,333.9509803921569,1.1834933883361745,2.224638801375688,True,True,True,30654.435546875,-71216512.0
C1H,2X5JQ679DG,1.3,0002_CHICHI_TCU051_E,Success,0.0523083234239799,0.6197717611073752,3106.971053004965,3299.0731391001445,318245.90625,346697.8125,377462.31102117646,8,333.9509803921569,8.669378313611794,6.53121910309008,True,True,True,4246.24658203125,-182174112.0
C1H,2X5JQ679DG,1.3,0003_0331Hualian_TCU095_E,Success,0.026064079219436147,0.6197717611073752,2924.710683357985,1950.3811403333264,338424.75,281711.1875,377462.31102117646,8,333.9509803921569,1.8894285006889535,1.1070813932741517,True,True,True,104501.296875,-63517232.0
C1H,2X5JQ679DG,1.3,0005_0206Meinong_CHY056_E,Success,0.053033929977874886,0.6197877561301259,2596.985139798763,3438.4977199376867,313239.71875,361562.9375,377462.31102117646,8,333.9509803921569,2.6987086436714867,0.7364275050062987,True,True,True,1268.275390625,-79432584.0
C1H,2X5JQ679DG,1.3,0007_0206Meinong_CHY067_E,Success,0.08245710767109311,0.6198025439886536,2068.8696505161424,2102.6923960346066,329997.25,245741.984375,377462.31102117646,8,333.9509803921569,34.55453982422917,28.61251972574039,True,True,True,4142.08837890625,-57566792.0
